text,label,prediction,category
"From the living room, the view of the beach struck me with such intensity that Tasha asked if I felt ill.",3.0,-0.3764699077148563,fiction
"All I could say was, ""No.",2.5,-0.7718172326213933,fiction
"I'm in love.""",4.37,0.7287956101097989,fiction
"It was huge and inefficient, and she should never have spent so many pesos on a toy, but Papa would not let her return it.",2.5,-0.5686917958946961,fiction
We both thought I referred to the vista.,3.1,0.3199874189179016,fiction
"It's strange how one can write delightedly of the happier moments of life, forgetting the things that one would forget by remembering fully the things one would remember, and suddenly the forgotten, in revenge, rears up to savage the unwary.",2.6,-0.2126999341840845,fiction
So it was as I wrote the preceding.,2.9,-0.16779117281813433,fiction
"My heart convulsed, and I left this manuscript for a three-day spree.",3.0,-0.6759606038840159,fiction
Apparently I was so successful that it lasted a week and a half.,3.29,0.24234220582618957,fiction
"Not bad for an eighty-three-year-old, even for one who has his rejuve every month.",3.25,0.4072040637998588,fiction
"And if I can brag and digress so easily, this must not be painful enough to merit a mindwipe, yes?",2.7,-0.08515508619705493,fiction
"I abandoned these notes to my future self to have the wipe done immediately, thinking that Bernardo Flynn should receive such services when he needed them, even should the need arise at the third hour after midnight.",2.78,-0.37004303538570477,fiction
My mindsmith is not so understanding.,2.5,-0.2968670752177101,fiction
Captured Moments,3.2,0.182941498186328,fiction
"She says I am emotionally a child, to which I reply, ""Of course.",3.0,0.32355909149872564,fiction
"""Of course.",3.2,0.48814590185924156,fiction
"Why else would I come to you?""",2.75,0.1556000738189649,fiction
This logic does not soothe her; she says I must wait three weeks.,2.6,-0.42916808435674286,fiction
Three!,3.29,0.5416550266797171,fiction
.,3.0,0.15260236051969223,fiction
Such is the law.,3.0,0.003617677602439764,fiction
"I say I do not care about law, I care about service and she should care about money.",2.8,0.13481763157172288,fiction
"He used it to preserve baby tomatoes, cucumbers, and strawberries in translucent cubes that he stored in the pantry for spring-time meals in the middle of winter.",3.1,0.012541554276749422,fiction
Enough.,2.3,0.18910158044000525,fiction
"I went on a spree, and it must have been a good one.",3.67,0.3747547371343502,fiction
I hope the wipe is as successful with my time on Vega IV as my spree was with my time here.,3.33,0.22643558551898946,fiction
"I dimly remember three bedpartners who were probably human, and one that I hope was delirium.",2.73,-0.5126358314973634,fiction
"I will not answer the phone for a week, no matter whose face appears on it.",2.63,-0.612474537101798,fiction
I keep evading the issue.,2.6,-0.18563729494822367,fiction
But which issue?,2.9,-0.4902988904830937,fiction
"The issue of why I am evading the issue, or the issue itself?",2.7,-0.37826656897377553,fiction
To deal with the first: it hurts to remember.,2.0,-0.9596230359514283,fiction
"If I am capable of love, I loved Tasha Cortez.",3.56,0.5472053142306906,fiction
"If I am not, I had the perfect mirror for my narcissism.",2.9,0.3229033458815589,fiction
"As for the issue itself, I'm no longer sure what I want to record.",2.9,-0.4996159367232473,fiction
The playwright in me wants every scene of our time together.,3.5,0.24895119201063665,fiction
"The editor says no, only those that are relevant.",3.0,-0.3183289253647434,fiction
“can’t-miss”,3.0,-0.04311484561063975,letters
Wolves can run fast — but they certainly can’t outrun airplanes.,3.2,-0.34088586730731335,letters
"Given the urgency of the situation in Alaska, Defenders needs your immediate assistance to help save Alaska’s wolves from same-day airborne land-and-shoot slaughter.",2.7,-0.33328608015604827,letters
Support the Emergency Effort to Save Alaska’s Wolves.,3.0,-0.01398002270455656,letters
Soon this wolf won’t be merely running in the snow.,3.0,-0.204655333858327,letters
"Defenders hopes to raise at least $100,000 to help Alaskans For Wildlife, a coalition of Alaska citizens, win a citizens’ ballot initiative this November.",3.0,0.030501321698793618,letters
And we face very wealthy opponents.,2.6,-0.3807908391735113,letters
"So today, I urge you to do these two things: FIRST: Sign the enclosed Citizens’ Advisory Ballot to show our Alaska allies your strong personal support to reinstate the ban on “same-day airborne land-and-shoot” wolf killing in Alaska; SECOND: Rush an urgent donation to help put this measure on the ballot and win passage in November.",2.8,-0.02840537580002901,letters
“same-day airborne land-and-shoot”,3.0,0.025060230397209317,letters
The Alaska Legislature is completely out of step with the will of Alaska’s citizens and the American public at large.,2.5,-0.6382507114726144,letters
This wolf will be running for its life!,3.0,-0.46924916925652954,letters
"Like you, the majority of Alaskans oppose same-day land-and-shoot wolf killing.",3.0,-0.46934202502659844,letters
But the anti-wolf politicians in the Alaska legislature don’t care what the majority of Alaska citizens want.,2.29,-0.5726780504437374,letters
"And they didn’t listen to the recommendations of the Alaska Department of Fish and Game, which opposed this legislation!",2.6,-0.7341668364692494,letters
They are utterly out of step with their Alaska constituents ... the state agency that manages Alaska wildlife ... and the rest of the American public!,2.3,-0.5136308895937763,letters
The airplane above will be tracking her ... in order to land and immediately gun her down .,2.89,-0.3541981745810954,letters
"In the name of “wolf control,” wolf killers will predictably once again use aircraft to hunt wolves to the point of exhaustion, so that the wolves have, literally, no chance of survival.",2.14,-0.7746661139381912,letters
"“wolf control,”",2.9,-0.379517328407878,letters
"And if history is any guide, over the years thousands of Alaska’s wolves will be brutally killed.",2.6,-0.8989762230054887,letters
"Before the 1996 ban on same-day land-and-shoot, as many as 400 wolves were killed in Alaska each year because of this barbaric and unethical practice.",2.4,-0.7662258235811473,letters
Anti-wolf interests are prepared to spend hundreds of thousands of dollars to make sure that the new land-and-shoot law stands — even though most Alaskans do not support it.,2.9,-0.3365821666897246,letters
ALASKA EMERGENCY,2.0,-0.3447645337194557,letters
"So if we don’t act right now, Alaska’s snowy tundras will once again become bloody killing fields for wolves in America’s “Last Frontier.”",2.33,-0.6578285568498909,letters
“Last Frontier.”,3.18,-0.18944966205811217,letters
Say “NO” to the barbaric practice of same-day airborne wolf killing.,2.3,-0.6965891242388202,letters
“NO”,1.7,-0.07506621543132164,letters
The only way Alaskans can repeal the new law and reinstate the ban on same-day airborne land-and-shoot wolf killing is with a Citizens’ Referendum.,3.0,-0.5461690319656591,letters
"You see, the Alaska legislature passed a law that once again allows any private citizen with just a $15 trapping or $25 hunting license to track wolves by aircraft and then land and gun them down.",2.6,-0.16286581475217504,letters
That’s why your special financial support is so important — and urgently needed.,3.11,0.33577710581051246,letters
Alaska wolf advocates need your immediate support to save wolves.,3.0,-0.12506000633905504,letters
"As I mentioned, this new same-day airborne land-and-shoot practice will start in September after the opening of hunting season and the first snow — and when wolves will be an easy target.",2.8,-0.00015840563005416254,letters
"To repeal this unconscionable law, Defenders must help provide our friends in Alaska -- Alaskans For Wildlife — with the resources necessary to win at the polls in November.",2.78,-0.15575429902352045,letters
Our well-funded opponents will spend whatever it takes to mislead and confuse voters about this ballot measure.,2.3,-0.6467360851465932,letters
"We need help to supplement the funds raised by Alaskans For Wildlife for careful polling, the development of voter education spots for television, radio and newspapers, the placement of those ads, and “get-out-the-vote” efforts on election day.",3.0,-0.014067230461879526,letters
"If Alaska’s new law is not replaced, thousands of Alaska's wolves will die in the years to come.",2.63,-0.7901809985028738,letters
And it will be a major setback for wolves nationwide — at a time when the American public overwhelmingly favors wolf reintroduction and protection.,2.46,-0.5484509707382438,letters
A loss will encourage those anti-wolf fanatics who want to stop wolf restoration and put bounties on those wolves already in the wild.,2.6,-0.5965643461149859,letters
"So, please don’t wait another minute.",2.89,-0.16037100860993736,letters
Please sign your Citizens’ Advisory Ballot to demonstrate to our Alaska allies that you’re behind them; and send an urgent donation today to help them win this effort.,3.0,0.31363195680637485,letters
So how will your money be spent?,3.0,0.18142445786997097,letters
"Here’s the projected budget breakdown: $35,000 — in-depth, state-wide survey conducted by a top pollster to determine voters’ positions on the ballot measure and arguments that will help persuade undecided voters.",3.11,-0.43780680133462857,letters
"$45,000 — salaries /office expenses for staff to oversee the effort between now and election day.",3.0,-0.05675908205648395,letters
"$30,000 — production of television and radio spots alerting the public to the findings of the above survey.",3.0,-0.017807297615192227,letters
"This cruel, unethical wolf-hunting practice is called “same-day airborne land-and-shoot.”",2.22,-0.6707364764647883,letters
"$100,000 — placement of voter education spots in the key media including print, radio and television.",3.0,0.08528725067406681,letters
"Dear Defender,",3.0,0.3587478897210605,letters
"$15,000 — election day “get-out-the-vote” drive, including phone calls to get voters to the polls.",3.0,-0.1399193291340515,letters
“get-out-the-vote”,2.9,-0.3937604346580491,letters
You stood by Defenders when we defeated the wealthy American Farm Bureau in court and saved the lives of the wolves in Yellowstone National Park and central Idaho.,3.14,0.08984926885755713,letters
"Now, I’m hoping I can count on your moral and financial support again today.",3.17,0.6237281074461243,letters
“same-day airborne land-and-shoot.”,3.0,0.06530885702008239,letters
to help save Alaska’s wolves from same-day airborne land-and-shoot killing.,2.5,-0.24743072172234418,letters
"Your special donation today is absolutely critical, because many of Alaska’s politicians clearly have anti-wolf agendas.",2.9,-0.30602166268816144,letters
They have the financial backing of powerful special interests and the determination to ignore the will of the people of Alaska and the American public.,2.9,-0.3822170115604277,letters
Please let Alaskans know that you’re behind them.,3.0,0.16940135291463307,letters
It was a total shock and surprise.,3.22,-0.5078637492044422,letters
Let them know you share their concern about protecting Alaska’s wolves.,3.2,-0.14222780015285985,letters
Please help save Alaska’s wolves by doing these two things:,3.1,-0.027277748373816788,letters
1. SIGN the enclosed Citizens’ Advisory Ballot to show your support for repealing “same-day airborne land-and-shoot” wolf killing in Alaska;,2.78,-0.19276862837437647,letters
2. RUSH a special donation to help our Alaska allies overturn this odious new law.,3.2,-0.11194371015601355,letters
"Remember, for this emergency effort to succeed, we must act immediately.",3.0,-0.41920468188959314,letters
In May the Alaska legislature voted to reinstate same-day airborne wolf killing.,2.9,-0.3327897939105928,letters
"So, please take out your pen right now and sign your absentee ballot.",3.1,-0.16492064115456664,letters
"And then, mail it back to us along with your emergency donation to help save Alaska’s wolves.",3.0,0.021460599585971775,letters
Thank you for your strong support.,3.5,1.0521160059311476,letters
"Sincerely, Rodger Schlickeisen President",3.1,0.6347776858318402,letters
"P.S.: Defenders needs your help to raise $100,000 in emergency funds to help ensure that the coalition’s Emergency Effort to Save Alaska’s Wolves succeeds.",3.0,-0.08893751103990015,letters
"So, please sign the enclosed Citizens’ Advisory Ballot to lend your moral support to our Alaska friends and return it in the enclosed envelope with a special donation.",3.14,0.32858015393541123,letters
Time is so short.,2.9,-0.11084607785143975,letters
"Look closely at this photo, and you’ll see a wolf ... running.",3.0,-0.33519856507207874,letters
"But they did, overriding Governor Tony Knowles’ veto — and ignoring the will of the majority of Alaska’s citizens.",2.6,-0.42214057068844,letters
"Unfortunately, this practice will begin after the first snow ... this September ... when wolves will be “can’t-miss” targets against Alaska’s snowy terrain.",2.71,-0.3568333975367169,letters
"Someone will need to begin by creating an urban ""oasis"" that mitigates some of the fears that you had while driving through the city -- where to buy groceries, a place where you can feel safe on your own front porch, the freedom to sleep soundly without worrying about your copper wiring.",3.09,0.31633083789878225,blog
"""oasis""",3.5,0.6183550438110559,blog
3. For all that is wrong with Detroit -- and that's nearly everything -- you'd be astonished by the pride that Detroiters have for their city.,3.2,0.052409252222957364,blog
"They lack the means to build her back to her former glory, but she won't be abandoned.",2.6,-0.03818313177007097,blog
"For all of those who are trapped there by their circumstances, there are just as many who insist that they wouldn't live anywhere else.",3.0,-0.41006449636238096,blog
"Raggedy Anarchy 21. Sep, 2009 at 7:21 pm",2.7,-0.43947903642613223,blog
Thank you for the opportunity to see post-BushCo era Detroit through the prism of your vision.,3.6,0.4282783861463384,blog
"I've never been there, but ever since that mad, possessed American History Professor I had, I've been haunted by Detroit.",2.5,-0.27058701675805913,blog
"No, even before that -- The Dollmaker has often been called 'America's least pretentious masterpiece'.",3.0,0.1743546401371126,blog
'America's least pretentious masterpiece',3.2,0.24245250429870316,blog
"Why, out in New Mexico, where you can still buy unincorporated land with no water or roads, you'd pay at least $1,000 for a house-sized plot of dust.",2.7,-0.20552105626069025,blog
"(Joyce Carol Oates in the NYTBR) When folks like Gertie Nevels, and Levon Helm and John Hiatt and my favorite, John Henry, left the mountains to go wrestle with the Industrial leviathan in Detroit, they were in it to the death.",3.1,-0.41113674855535204,blog
Detroit won't be the death of the courage of those early Detroit pioneers; it looks like Nature will prevail after all.,3.1,0.29665215789501137,blog
Everybody wins.,3.8,1.0817844844414621,blog
I love what you are doing.,4.3,1.7488308533904602,blog
"Uncle B 18. Oct, 2009 at 7:53 am",3.0,-0.23288411432043624,blog
"Is this the monument left behind for the world to witness, by Corporatism, Capitalism?",2.8,-0.06383989454101217,blog
Is this the greatness they built on earth?,3.1,0.6813300145307862,blog
"Is this the proof that all countries deserve democracy and its inevitable cancers, corporatism and capitalism?",2.6,-0.0733876853180608,blog
We die in war to bring this to other countries?,1.82,-0.4224585160098565,blog
"This, American Glory?",2.63,0.5718045286630787,blog
In a class-less society?,3.0,-0.197662306140483,blog
"This is the final phase, the crowning glory of America's greatness?",2.9,0.4648532546266812,blog
Does this show our system's superiority over the commies in China?,2.9,0.08512493552661246,blog
The old Soviet Guard?,2.9,-0.2931987841410966,blog
Europe's follies?,2.8,-0.18131815532979698,blog
"Have we really built a ""Great Society"" or is that all propaganda -- Bull Shiite to hush free thought, eyes to the flag, while our pockets and resources were raided by shysters, spin-meisters, schmucks and banksters?",2.0,0.26155113835305477,blog
"""Great Society""",3.45,1.006685536562217,blog
"Did we build sane, sustainable, survival shelter homes?",3.1,0.062042194591453985,blog
"Do we still have fertile backyard gardens, filled with the composting of the age?",2.8,0.2549421718061381,blog
"Can any of what we built be recovered, restored, renovated, into useful shelter?",2.8,0.09188772483833897,blog
"Did the tools of production really get sold, to the shareholders benefit, leaving the worker without means to defend himself?",2.6,-0.5494203633766437,blog
So how can you buy an actual home for $100?,3.0,0.05598417654493127,blog
"Have the great fortunes earned in trust as ""American"" for American investment here in America, really migrated to the Beijing, Shanghai, and Hang-Seng markets, converted to safer ""Yuan"" and invested in China's wealth?",2.7,0.47568708492581363,blog
"""American""",3.1,0.3323203090930063,blog
"""Yuan""",3.1,0.3628204142018859,blog
Did this really happen to American patriots?,2.5,-0.5603999537985732,blog
"Do you still love democracy, corporatism, capitalism and all it has done for you?",3.0,0.41923720966096195,blog
"Are you really ""Free""?",2.8,0.25309230751753614,blog
"""Free""",3.6,0.4716070393135724,blog
"Is Conscription just around the corner, to serve Halliburton(Dubai) in attaining pipeline clearance through Afghanistan, to Turkmenistan and the oil field there?",2.6,0.2610235676184684,blog
That's literally cheaper than dirt.,3.1,0.1263823875095578,blog
"Are American lives well spent in thei ""Middle East"" endevor?",2.8,0.4163238098461879,blog
"""Middle East""",3.1,0.1632317847224935,blog
"Are we just mercenaries for big oil, not liberators spreading ""Freedom""?",2.7,0.16102441518959684,blog
"""Freedom""",3.7,0.7484106404685179,blog
Is this really just flag-waving propaganda?,2.8,0.022039417562961544,blog
"What, exactly did we win in Iraq?",2.6,0.35104704401452175,blog
Cheaper Oil?,3.2,0.02307863923719799,blog
I think not!,2.3,0.024488875208121427,blog
Gratitude of a Free nation?,2.8,0.7878935522858549,blog
The possibilities of this were fascinating.,3.7,0.3069256220705059,blog
I think not!,2.5,0.024488875208121427,blog
"Why has the ""Rust Belt"" come into being?",2.9,-0.4359290883667648,blog
"""Rust Belt""",3.0,-0.22752585301048744,blog
What were we doing?,3.0,-0.17336128839455736,blog
"Where did the great society for all, the one we were told we were building go?",2.4,0.13857575626951,blog
Japan?,3.0,0.30762794502679197,blog
China?,3.0,0.26809442510333414,blog
To the Uber-Rich?,2.7,0.4887440671520979,blog
"As we sink into our own ruins, the dark horse rides on America!",2.3,-0.5997786850791275,blog
The dark horse rides on!,3.4,-0.0006870449985573875,blog
Sad.,1.5,-0.9774183552356889,blog
"Lumpy 22. Oct, 2009 at 3:14 pm",3.0,-0.23364694276087333,blog
Green movement?,3.0,0.18095222667327138,blog
You gotta be kidding me!,2.7,0.17979155994151363,blog
Earth to Jessica: Democrats caused this.,2.6,-0.3788448013820856,blog
They have the unmidas touch.,2.6,0.3118651901303183,blog
"Every decaying city in America has D's firmly in control, and has forever.",2.4,-0.05522164362101773,blog
"I had visions of hipsters from coast to coast converging in Detroit, building a new city on rock&roll.",3.2,0.049215327669572484,blog
"When you said you were naive, you weren't kidding.",3.0,0.41005094855826857,blog
"Jessica Reeder 22. Oct, 2009 at 3:36 pm",3.0,0.08460287747636076,blog
"Nope, I wasn't kidding.",2.8,0.1458664217582924,blog
"Put it in writing, didn't I?",2.6,-0.22520099756156198,blog
"Lumpy, I'm not a Democrat and I don't much approve of the Democratic Party.",2.5,-0.4700733094442803,blog
Just so we're clear on that.,3.1,0.2097595019159197,blog
"I don't think you present a fully-informed argument on the causes of urban decay, but I don't disagree with you.",2.9,-0.10294593805029174,blog
"I'm not particularly interested in whose fault this mess is; rather, I choose to focus on how we're going to clean it up.",2.9,-0.24712482475909756,blog
"That's where the green movement comes in, and when I say ""green"" I'm talking plants not politics.",3.37,0.28232831738451103,blog
"""green""",3.0,0.347181217524206,blog
"If you've got some fancy new technology at Boeing that can do more for people's health and happiness (and for less cost) than a victory garden can do, please let me know.",3.0,0.5666485512682954,blog
"Raggedy Anarchy 24. Oct, 2009 at 6:17 pm",3.0,-0.46399111481939487,blog
"Last I checked, greed, sloth, hubris and waste were all pretty universally human traits, and I see no halos around either Libertarians, Dems or even anarchically green-at-heart.",2.4,0.016651884346958096,blog
"I pictured young artists owning homes, fixing up neighborhoods.",3.1,0.42189687875997844,blog
"I agree -- Democrats, like country music, have disappointed me too many times in the past for me to keep on listening.",2.3,-0.4032344428585079,blog
But here's the thing -- frogs are mutating due to the planet trying to kill itself.,2.6,-0.8782211770852,blog
Salmon have forgot how to screw.,2.8,-0.6273680164956474,blog
Otters in post-Valdez Alaska are clawing their own petro-chemical-burned eyes out in pain.,2.1,-0.9224659448349498,blog
"The patient is earth, and it's not getting better.",2.0,-0.9142223858056943,blog
"You want to yell at which insurance company fucked up, or change a bedpan, so to speak?",2.1,-0.6322369088695221,blog
"During times of crisis (which this is), the ones who will create positive change are those who accept the hand they are dealt and act.",2.9,0.15367721920262373,blog
The ones who are educated and informed and attached to delegating moral judgements will be perfectly equipped to deal with a world that no longer exists.,2.73,0.004023484283552929,blog
"I saw community gardens, art parks, a grassroots transformation of a city.",3.5,0.5902947900674804,blog
Just ask the Palestinians who left after the first war to cry over the past.,2.4,-0.5152726029297612,blog
Or ask my Paiute grandfather.,3.1,-0.08176129631670451,blog
"*Or even Friend Salmon, who still haunts my dreams and tells me not to let us blow each other's asses off the earth until we clean up the mess we have made.",2.4,0.001972626996944762,blog
*That was for Lumpy.,3.1,-0.202812246530313,blog
Nobody gets laughed at alone in my presence.,3.0,0.24376476117572585,blog
"Raggedy Anarchy 24. Oct, 2009 at 6:21 pm",2.9,-0.4556582670681821,blog
""" ... when I say “green” I’m talking plants not politics.""",3.1,0.32188518656246856,blog
Wall-E.,3.3,0.011648641138719832,blog
"Eric 01. Nov, 2009 at 10:33 pm",3.0,0.024953351664293095,blog
There is now a house for $10 listed on realtor.com,3.2,0.2323285630320837,blog
"Helena 19. Nov, 2009 at 1:06 pm",3.0,-0.006563954485502717,blog
"You told me about this, but it has to be seen to be believed (not that I didn't believe you!).",2.9,0.15907056508546033,blog
"We could take that oil-stained soil and those rusted factories, and create something new and beautiful.",3.5,0.01700607506293761,blog
The richest country in the world ... ?!,2.82,0.36472304894411317,blog
"Fred E. 18. Jan, 2010 at 8:09 pm",3.0,0.003168877145918149,blog
Don't forget about the back taxes!,2.9,0.039678709859183536,blog
"Parker 15. May, 2010 at 6:56 am",3.0,0.24481019406909726,blog
I find this topic fascinating.,3.91,0.43351340922160336,blog
I was born in a suburb of Detroit and most of family still lives there.,3.0,0.21583909588800104,blog
I will be going back to visit in June.,3.2,0.3761777670328375,blog
I plan to take a (Daytime) tour of these decaying areas especially the old factories.,2.8,-0.25195216923973784,blog
I have the urban explorer fascination.,3.4,0.6742776939840415,blog
"However, the main reason I wanted to post was to say to ""Lumpy"", ""the democrats have the unmidas touch"", LMAO, that is classic.",3.5,0.1268588246312857,blog
"""Lumpy""",3.0,0.19352438877319234,blog
"""the democrats have the unmidas touch""",2.5,0.16075054702212102,blog
and I must agree with Lumpy.,3.1,0.22964022331687337,blog
Freaking hillarious and so true.,4.0,0.12889077008995387,blog
Thanks Lump-man.,3.18,0.2832391471233361,blog
"BTW, great blog and great info.",4.0,0.7749969163875012,blog
Peace.,3.6,0.9765697068672483,blog
"Brad 14. Oct, 2010 at 7:02 pm",3.0,0.12344123372335934,blog
"I, too checked out a few listings for under $1,000 and was absolutely shocked at the property taxes.",2.7,-0.37570167580365826,blog
"A $1,000 house, which could be fixed up into maybe a $30-40,000 house comes with a tax bill of $4-6K per year!",2.8,-0.07467156290734407,blog
The taxes on my $140K house in an urban area of Mississippi are only $1500/year.,3.5,0.17014487707036965,blog
"Additionally, even if you paid cash for the house, you'd probably want to carry some homeowner's insurance with all the inherent risks to the property (arson, vandalism), and I'm sure it's sky-high, given those risks.",2.45,-0.14042394116155682,blog
"With houses going for $100, I thought, what would you have to lose by moving to Detroit?",3.1,-0.36831652069372783,blog
"And so Quiet Earp and I did some research, and came up with a list of houses selling for under a grand.",3.2,-0.049965082331558414,blog
We had plenty to choose from: there were more cheap houses than we would have time to visit.,3.7,0.21021454515222518,blog
"We picked two neighborhoods to cruise, and dove in.",3.3,0.14811363785194276,blog
"But once we entered Detroit, the truth hit fast: this is a modern American ghost town.",2.7,-0.35083439403722383,blog
The place is practically deserted.,2.6,-0.034020929671847853,blog
"Its streets, built wide to accommodate heavy traffic, are mostly empty.",2.9,0.18290655869498781,blog
"Houses and businesses are boarded up, painted up, bombed out and falling down.",2.3,-0.7636037390803453,blog
"Even in the center of the business district, there's no traffic and hardly any people.",3.45,0.19201008699564015,blog
"Chief among these is Detroit, Motor City.",3.1,0.045163060208572754,blog
Don't believe me?,2.7,-0.12705387013824126,blog
I videotaped it:,3.0,-0.09607081262361543,blog
"It got worse as we drove into residential areas, looking for those cheap houses.",2.0,-0.8185779038964632,blog
"In fact, I've never felt so out of place in all my life .",2.0,0.00045635615859157286,blog
"Even in Chicago's South Side, where we counted five white people in an hour, I felt fine just driving around; not so in Detroit.",2.6,0.22292786937655967,blog
"Truthfully, it wasn't about race: it was about being naive.",2.9,-0.04794443520440003,blog
It was about driving down streets where we truly did not belong and were not welcome.,2.4,-1.0986397309998184,blog
The longtime center of American automotive manufacturing was gutted when the Big Three car companies simultaneously failed.,2.7,-1.1508516947740626,blog
"Detroit is a ghost town, and it's inhabited by ghosts: the only people left here are those who can't or won't leave.",2.4,-0.7717217490914262,blog
"They live in deserted neighborhoods, in houses with collapsed front steps and missing windows.",2.8,-0.5526572036299051,blog
"They sit on the porch and watch the cars go by, watch the deals go down, watch their neighborhoods crumble.",2.3,-0.6325637201457273,blog
"And we, driving through slowly and reading house numbers in a late-model Honda, stuck out like a couple of thumbs.",2.6,-0.009244069234891383,blog
"So we sped up, and went straight to the houses.",2.91,-0.07850433074855273,blog
"Sometimes we stopped to take a photo, but mostly we didn't.",2.9,-0.13052016842172898,blog
"Earp and I have each lived happily in the wilds of West Oakland, but the danger I felt in Detroit was like nothing I'd experienced before.",2.4,-0.0561359401000309,blog
I was actually afraid for my life.,1.7,-1.2272225598686717,blog
"The New York Times correspondent wrote that his friend Mitch's $1,900 home ""had already been stripped of its appliances and wiring ...",2.8,-0.501287028285147,blog
"But for Mitch that only added to its appeal, because he now had the opportunity to renovate it with solar heating, solar electricity and low-cost, high-efficiency appliances.",3.6,0.4979368280844968,blog
As for the $100 house?,3.0,0.22942668387994988,blog
"It ""needed some work, a hole patched, some windows replaced.""",2.7,-0.46945340931865037,blog
"""needed some work, a hole patched, some windows replaced.""",3.0,-0.31871068134422287,blog
"Well, I don't know what part of Detroit these folks live in, but the $100 houses I saw looked more like this:",2.9,-0.152919493578483,blog
"Detroit, already plagued by corruption and crime, saw its unemployment rate skyrocket in 2009.",2.2,-0.5340511518482035,blog
"You see, abandoned houses in this town get set on fire.",2.8,-0.6979914886064357,blog
No exceptions.,2.64,0.2461899849958189,blog
"Wherever we went in those neighborhoods, one in four houses had been torched.",2.4,-0.6370797383510846,blog
"On one corner, we saw a giant banner hung across a charred front porch.",2.8,-0.01871439650980268,blog
"We didn't slow down to take a photo, but I'll paraphrase: DON'T BURN HOUSES DOWN!",2.1,0.11341699091354264,blog
DETROIT POLICE ARE WATCHING YOU!,2.5,-0.04830594327765428,blog
Except that they obviously aren't.,2.7,-0.2080838652071743,blog
People who live in this part of town are on their own.,2.27,-0.25164535449663594,blog
"And although I and many others would love to own even a fire-scarred, condemned building, the fact is that we wouldn't last a week here.",2.7,-0.43965450717304944,blog
"Buy a $100 house in Detroit, and you get a lifetime supply of sleepless nights: you'll spend the next several years waiting for burglars and arsonists, murderers and crackheads to break in the windows.",2.7,-0.26119967461905713,blog
"It's like the Wild West without the scenery, the gold, and the hope.",2.7,-0.380814796209089,blog
It's the Rust Belt.,3.0,-0.41602998158814974,blog
"Ultimately, I do believe that change will come to Detroit.",3.1,0.06657591732109161,blog
"Detroit and the Myth of the $100 House | Uprooted, an eco/travel blog",2.9,0.12768248471470903,blog
There will be a green movement here ; in fact it's already being cultivated by forward-thinking groups and intrepid locals .,3.3,0.45499936484325276,blog
What's left behind when an economy collapses?,2.6,-0.8163102375964005,blog
"One day, this place will be reborn.",3.3,0.6881205641882064,blog
"But right now, the NYT's story reeks of Shinola.",2.6,-0.06148372503182104,blog
"Truth is, any artist-type who moves into this part of Detroit is probably pretty handy with a pistol or a shotgun .",2.9,0.22812631035854045,blog
"Anyone who takes this plunge is risking their life every day, betting on a future that may take a long time to arrive.",2.8,-0.47444409779667124,blog
"Long story short: Yes, you can buy a house in Detroit for $100.",3.3,0.17786020611096073,blog
"Cheap real estate, that's what.",2.8,-0.0028168625338806505,blog
And you will get what you pay for.,2.9,0.11802171901519357,blog
"Cheers to Toby Barlow , who inspired my trek to Detroit, and who believes in a happier, greener future.",4.0,0.6950338187844693,blog
"May your every dream come true, sir, and your book sell fabulously.",3.9,1.1853998675531268,blog
"16 Responses to ""Detroit and the Myth of the $100 House""",3.1,0.05557957390728499,blog
"bisnis 16. Sep, 2009 at 9:46 pm",3.0,-0.0589404053354277,blog
"I'd read a New York Times article about some forward-thinking artist-types who bought a house in Detroit for $1,900 .",3.0,0.09841048699145044,blog
Great post.,3.7,1.0765599083600756,blog
Thank you for this info.,3.5,0.5528816140061807,blog
I need that,3.1,0.1941038234560492,blog
"Myself 19. Sep, 2009 at 10:06 am",3.0,-0.16910595593731303,blog
"Please track down and watch a movie called ""Detroit: A City to Yourself"", by Nicole MacDonald.",3.1,0.08728092528289529,blog
"""Detroit: A City to Yourself""",2.9,0.18676800486490044,blog
"It's full of this imagery, and talks about the 1805 fire and rebuilding, and the post-industrial devastation that's ravaged the city since.",2.9,-0.35307868759763494,blog
"Most poignantly, it talks about Hurricane Katrina, which focused attention on rebuilding another city with this level of devastation, and how without a single catastrophic event to blame for it, Detroit's decay has gone unsympathetically ignored.",2.6,-0.4837636985887512,blog
"The movie wraps up by observing this, how abandoned buildings and spaces are being reclaimed by nature.",3.2,-0.0014728518461201918,blog
"About the pop fiction which explores the concept of a post-human world, and how it already exists now.",3.1,0.06031142924836699,blog
"And about how, if you're a pheasant, that's not such a bad thing.",3.1,0.3279840675082194,blog
HOWEVER ...,2.8,0.06845879520146354,blog
There's a lot more to Detroit than that.,3.0,0.010725730619824963,blog
There are industrial spaces being turned into low-rent artist lofts and business incubators.,3.1,0.31255083766966407,blog
"(Look at the Russell Industrial Complex, for one example.)",3.0,0.2380106810110849,blog
There are neighborhoods that refuse to cave.,3.18,-0.09829161555789767,blog
(west of Livernois around McNichols).,3.0,0.03741361477459504,blog
"There's a whole bunch of nice stuff happening along the riverfront, from downtown up towards Stroh Place.",3.6,0.8714931535045758,blog
"$1,900!",3.3,0.2749191843276627,blog
And there's always Belle Isle.,3.2,0.7375594832086712,blog
Some of us (and lots of New Yorkers) pay that much in rent every month!,2.7,-0.1170825860039682,blog
